id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil,month_num,date,weekday
18740,32.0,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,other,yes,25-34,Millenials,2,,
18741,49.0,blue-collar,married,primary,no,-157,yes,no,cellular,7,jul,491,3,-1,0,unknown,yes,45-54,Divorciadxs,7,,
18742,58.0,retired,divorced,secondary,no,0,no,no,unknown,17,jun,436,5,-1,0,unknown,no,55-64,Gen Z & Boomers,6,,
18743,29.0,management,single,tertiary,no,92,no,no,cellular,2,jun,101,1,92,5,success,no,25-34,Millenials,6,,
18744,35.0,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,0,unknown,yes,35-44,Adultxs,6,,
18745,45.0,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,263,2,-1,0,unknown,no,45-54,Divorciadxs,5,,
18746,34.0,technician,single,tertiary,no,2733,no,no,cellular,14,jul,604,1,-1,0,unknown,yes,25-34,Millenials,7,,
18747,41.0,technician,single,tertiary,no,431,no,no,cellular,23,jul,196,1,88,5,failure,yes,35-44,Adultxs,7,,
18748,76.0,retired,married,primary,no,163,no,no,telephone,13,oct,120,1,-1,0,unknown,no,65+,Gen Z & Boomers,10,,
18749,31.0,management,single,tertiary,no,-201,yes,no,cellular,22,aug,81,4,-1,0,unknown,no,25-34,Millenials,8,,
18750,29.0,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,-1,0,unknown,no,25-34,Millenials,5,,
18751,51.0,management,married,tertiary,no,2455,yes,no,cellular,21,jul,553,1,-1,0,unknown,yes,45-54,Divorciadxs,7,,
18752,47.0,technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,yes,45-54,Divorciadxs,4,,
18753,38.0,technician,married,secondary,no,10596,no,no,cellular,19,aug,195,1,197,4,other,yes,35-44,Adultxs,8,,
18754,32.0,management,married,tertiary,no,1388,yes,no,cellular,30,apr,753,1,-1,0,unknown,yes,25-34,Millenials,4,,
18755,48.0,management,divorced,tertiary,no,313,no,no,cellular,8,may,208,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
18756,47.0,blue-collar,married,secondary,no,2128,yes,no,telephone,17,apr,98,1,-1,0,unknown,no,45-54,Divorciadxs,4,,
18757,46.0,management,married,tertiary,no,4693,no,yes,cellular,7,aug,79,1,394,2,failure,yes,45-54,Divorciadxs,8,,
18758,33.0,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes,25-34,Millenials,11,,
18759,61.0,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,3,,
18760,29.0,blue-collar,single,tertiary,no,455,no,no,telephone,27,may,214,2,36,1,success,yes,25-34,Millenials,5,,
18761,34.0,technician,single,secondary,no,0,no,no,cellular,28,aug,195,6,-1,0,unknown,no,25-34,Millenials,8,,
18762,47.0,technician,married,secondary,no,1233,yes,no,unknown,11,sep,91,1,100,2,other,yes,45-54,Divorciadxs,9,,
18763,27.0,student,single,tertiary,no,3733,yes,no,telephone,13,feb,299,6,-1,0,unknown,yes,25-34,Millenials,2,,
18764,22.0,services,single,secondary,no,344,yes,no,cellular,18,may,347,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,5,,
18765,38.0,services,married,secondary,no,775,no,no,cellular,12,feb,1835,3,182,2,success,yes,35-44,Adultxs,2,,
18766,29.0,services,single,secondary,no,9,no,yes,cellular,8,jul,202,2,-1,0,unknown,no,25-34,Millenials,7,,
18767,36.0,management,single,secondary,no,992,no,no,unknown,6,jun,351,1,-1,0,unknown,no,35-44,Adultxs,6,,
18768,55.0,retired,married,secondary,no,1431,no,yes,cellular,28,jan,107,1,-1,0,unknown,no,55-64,Gen Z & Boomers,1,,
18769,37.0,services,married,secondary,no,6089,yes,no,cellular,14,may,616,2,-1,0,unknown,yes,35-44,Adultxs,5,,
18770,28.0,blue-collar,married,secondary,no,1238,yes,no,unknown,14,may,246,1,-1,0,unknown,no,25-34,Millenials,5,,
18771,35.0,management,married,tertiary,no,2161,no,no,cellular,9,sep,569,3,-1,0,unknown,yes,35-44,Adultxs,9,,
18772,57.0,management,divorced,unknown,no,0,no,no,cellular,27,mar,102,1,-1,0,unknown,no,55-64,Gen Z & Boomers,3,,
18773,26.0,services,married,secondary,no,-379,yes,yes,cellular,22,jul,1237,7,-1,0,unknown,yes,25-34,Millenials,7,,
18774,21.0,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes,18-24,Gen Z & Boomers,5,,
18775,30.0,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,2,-1,0,unknown,no,25-34,Millenials,5,,
18776,34.0,management,married,tertiary,no,99,no,yes,cellular,3,feb,264,2,-1,0,unknown,no,25-34,Millenials,2,,
18777,33.0,technician,single,tertiary,no,1636,yes,no,cellular,4,may,592,1,66,1,success,yes,25-34,Millenials,5,,
18778,65.0,management,divorced,tertiary,no,90,yes,no,cellular,22,apr,416,1,-1,0,unknown,yes,65+,Gen Z & Boomers,4,,
18779,47.0,blue-collar,married,primary,no,2,yes,yes,cellular,20,nov,661,4,190,1,failure,no,45-54,Divorciadxs,11,,
18780,27.0,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,523,3,182,3,success,yes,25-34,Millenials,5,,
18781,25.0,technician,single,secondary,no,1298,no,no,cellular,2,sep,206,7,94,2,other,no,25-34,Millenials,9,,
18782,33.0,unemployed,single,secondary,no,233,yes,no,unknown,8,may,221,4,-1,0,unknown,no,25-34,Millenials,5,,
18783,47.0,admin.,married,secondary,no,1210,no,no,cellular,26,oct,604,1,91,4,failure,yes,45-54,Divorciadxs,10,,
18784,46.0,blue-collar,married,secondary,no,524,yes,no,telephone,5,may,15,7,-1,0,unknown,no,45-54,Divorciadxs,5,,
18785,52.0,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1210,1,-1,0,unknown,yes,45-54,Divorciadxs,6,,
18786,32.0,management,single,tertiary,no,769,no,no,cellular,29,aug,695,2,-1,0,unknown,yes,25-34,Millenials,8,,
18787,28.0,student,single,secondary,no,205,no,no,cellular,14,jul,87,3,184,2,other,yes,25-34,Millenials,7,,
18788,40.0,management,married,tertiary,no,294,yes,no,cellular,23,jul,97,5,-1,0,unknown,no,35-44,Adultxs,7,,
18789,31.0,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,unknown,no,25-34,Millenials,5,,
18790,33.0,management,married,tertiary,no,71,no,no,cellular,26,feb,335,3,102,2,failure,yes,25-34,Millenials,2,,
18791,26.0,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,yes,25-34,Millenials,8,,
18792,38.0,entrepreneur,married,secondary,no,593,yes,yes,cellular,24,jul,1484,24,-1,0,unknown,yes,35-44,Adultxs,7,,
18793,44.0,management,married,unknown,no,2724,no,no,cellular,28,dec,893,1,-1,0,unknown,yes,35-44,Adultxs,12,,
18794,26.0,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,no,25-34,Millenials,7,,
18795,32.0,services,married,secondary,no,983,yes,no,cellular,20,nov,500,2,133,1,failure,yes,25-34,Millenials,11,,
18796,43.0,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes,35-44,Adultxs,11,,
18797,28.0,management,single,tertiary,no,385,no,yes,cellular,9,feb,79,4,193,7,failure,no,25-34,Millenials,2,,
18798,36.0,technician,married,tertiary,no,4596,yes,no,cellular,8,oct,234,2,175,2,success,yes,35-44,Adultxs,10,,
18799,59.0,retired,married,secondary,no,5744,no,no,unknown,18,jun,632,1,-1,0,unknown,no,55-64,Gen Z & Boomers,6,,
18800,53.0,technician,divorced,primary,no,1443,yes,no,unknown,14,may,476,1,-1,0,unknown,yes,45-54,Divorciadxs,5,,
18801,37.0,management,married,tertiary,no,238,no,no,cellular,3,nov,149,1,-1,0,unknown,yes,35-44,Adultxs,11,,
18802,48.0,blue-collar,married,primary,no,343,no,no,unknown,19,jun,136,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
18803,35.0,admin.,single,secondary,no,368,yes,no,unknown,16,may,218,3,-1,0,unknown,no,35-44,Adultxs,5,,
18804,26.0,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1,0,unknown,no,25-34,Millenials,5,,
18805,45.0,blue-collar,married,primary,no,804,yes,no,unknown,16,may,528,1,-1,0,unknown,yes,45-54,Divorciadxs,5,,
18806,33.0,student,single,unknown,no,1170,no,no,cellular,30,apr,352,1,-1,0,unknown,yes,25-34,Millenials,4,,
18807,48.0,blue-collar,married,secondary,no,863,yes,no,telephone,4,may,412,5,350,2,success,yes,45-54,Divorciadxs,5,,
18808,42.0,blue-collar,single,secondary,no,419,no,no,cellular,7,jul,88,3,-1,0,unknown,no,35-44,Adultxs,7,,
18809,34.0,unemployed,single,secondary,no,15,no,no,cellular,12,jan,377,1,-1,0,unknown,yes,25-34,Millenials,1,,
18810,54.0,technician,married,secondary,no,3994,no,yes,cellular,16,apr,299,2,-1,0,unknown,yes,45-54,Divorciadxs,4,,
18811,35.0,unemployed,single,secondary,no,295,no,no,unknown,17,mar,473,1,-1,0,unknown,yes,35-44,Adultxs,3,,
18812,44.0,services,divorced,secondary,no,-389,yes,yes,unknown,5,jun,52,1,-1,0,unknown,no,35-44,Adultxs,6,,
18813,52.0,technician,married,secondary,no,-38,no,no,unknown,6,jun,613,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
18814,55.0,management,divorced,primary,no,3629,yes,no,unknown,30,may,87,1,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
18815,41.0,entrepreneur,single,primary,no,7264,no,yes,unknown,1,jul,125,3,-1,0,unknown,no,35-44,Adultxs,7,,
18816,52.0,admin.,married,secondary,no,484,yes,no,unknown,6,may,128,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
18817,42.0,management,married,tertiary,no,-671,no,no,cellular,28,aug,80,2,-1,0,unknown,no,35-44,Adultxs,8,,
18818,31.0,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,1,93,1,success,yes,25-34,Millenials,9,,
18819,43.0,management,divorced,tertiary,no,2367,no,no,cellular,1,jun,114,1,38,2,other,yes,35-44,Adultxs,6,,
18820,34.0,management,married,tertiary,no,0,yes,no,cellular,3,feb,251,1,-1,0,unknown,yes,25-34,Millenials,2,,
18821,42.0,management,married,tertiary,no,2110,no,yes,cellular,31,jul,106,2,-1,0,unknown,no,35-44,Adultxs,7,,
18822,30.0,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,no,25-34,Millenials,5,,
18823,32.0,management,married,tertiary,no,3696,no,no,unknown,21,may,315,3,-1,0,unknown,no,25-34,Millenials,5,,
18824,58.0,management,divorced,unknown,no,2986,no,no,cellular,16,sep,414,1,91,5,other,yes,55-64,Gen Z & Boomers,9,,
18825,46.0,services,married,primary,no,116,yes,no,cellular,18,may,267,4,341,3,failure,no,45-54,Divorciadxs,5,,
18826,43.0,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,yes,35-44,Adultxs,5,,
18827,78.0,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,-1,0,unknown,yes,65+,Gen Z & Boomers,4,,
18828,40.0,management,single,tertiary,no,0,no,no,cellular,6,aug,641,6,-1,0,unknown,yes,35-44,Adultxs,8,,
18829,53.0,blue-collar,married,secondary,no,208,no,no,unknown,20,jun,333,15,-1,0,unknown,no,45-54,Divorciadxs,6,,
18830,37.0,blue-collar,married,secondary,no,125,no,no,unknown,26,may,679,2,-1,0,unknown,yes,35-44,Adultxs,5,,
18831,24.0,admin.,married,secondary,no,299,yes,no,cellular,6,may,209,1,321,1,failure,no,18-24,Gen Z & Boomers,5,,
18832,22.0,admin.,single,secondary,no,33,no,no,cellular,12,feb,369,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,2,,
18833,47.0,management,married,secondary,no,1144,no,yes,cellular,29,jan,324,1,-1,0,unknown,no,45-54,Divorciadxs,1,,
18834,45.0,blue-collar,married,primary,no,4696,no,no,unknown,17,jun,99,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
18835,50.0,blue-collar,married,primary,no,-37,yes,no,unknown,12,may,78,3,-1,0,unknown,no,45-54,Divorciadxs,5,,
18836,58.0,admin.,married,secondary,no,169,no,no,cellular,13,may,336,3,87,5,success,yes,55-64,Gen Z & Boomers,5,,
18837,53.0,services,divorced,primary,no,778,yes,no,cellular,17,apr,221,2,-1,0,unknown,no,45-54,Divorciadxs,4,,
18838,28.0,blue-collar,single,secondary,no,3430,yes,no,unknown,6,jun,72,6,-1,0,unknown,no,25-34,Millenials,6,,
18839,33.0,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,no,25-34,Millenials,5,,
18840,36.0,services,single,secondary,no,99,no,no,unknown,17,jun,256,9,-1,0,unknown,no,35-44,Adultxs,6,,
18841,28.0,student,single,unknown,no,78,no,no,cellular,4,dec,232,3,310,2,failure,yes,25-34,Millenials,12,,
18842,37.0,technician,married,secondary,no,494,yes,no,cellular,2,feb,247,2,269,3,failure,no,35-44,Adultxs,2,,
18843,32.0,student,single,tertiary,no,922,no,no,cellular,18,oct,338,2,-1,0,unknown,no,25-34,Millenials,10,,
18844,39.0,management,single,tertiary,no,5073,yes,no,cellular,12,may,1182,1,286,4,failure,yes,35-44,Adultxs,5,,
18845,33.0,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown,no,25-34,Millenials,8,,
18846,35.0,retired,single,primary,no,434,no,no,unknown,5,may,138,1,-1,0,unknown,no,35-44,Adultxs,5,,
18847,34.0,management,single,tertiary,no,757,no,no,cellular,18,aug,37,4,-1,0,unknown,no,25-34,Millenials,8,,
18848,41.0,admin.,married,secondary,no,80,no,no,cellular,19,nov,202,1,-1,0,unknown,no,35-44,Adultxs,11,,
18849,25.0,student,single,secondary,no,125,no,no,cellular,9,feb,215,1,92,2,success,yes,25-34,Millenials,2,,
18850,29.0,management,married,tertiary,no,51,yes,no,cellular,17,jul,1319,5,-1,0,unknown,yes,25-34,Millenials,7,,
18851,45.0,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,2,-1,0,unknown,yes,45-54,Divorciadxs,6,,
18852,38.0,blue-collar,single,tertiary,no,172,yes,no,cellular,1,apr,1176,1,-1,0,unknown,yes,35-44,Adultxs,4,,
18853,31.0,blue-collar,married,primary,no,605,yes,no,unknown,15,may,334,10,-1,0,unknown,no,25-34,Millenials,5,,
18854,38.0,services,married,primary,no,0,yes,no,cellular,17,nov,960,2,-1,0,unknown,no,35-44,Adultxs,11,,
18855,57.0,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no,55-64,Gen Z & Boomers,9,,
18856,50.0,admin.,divorced,secondary,no,363,yes,no,unknown,16,may,1340,1,-1,0,unknown,yes,45-54,Divorciadxs,5,,
18857,28.0,blue-collar,married,secondary,no,708,yes,no,unknown,6,jun,339,5,-1,0,unknown,no,25-34,Millenials,6,,
18858,37.0,admin.,married,secondary,no,0,yes,no,cellular,2,jun,107,1,-1,0,unknown,yes,35-44,Adultxs,6,,
18859,56.0,technician,married,secondary,no,147,no,no,cellular,12,apr,203,1,-1,0,unknown,no,55-64,Gen Z & Boomers,4,,
18860,37.0,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,yes,35-44,Adultxs,8,,
18861,54.0,management,married,tertiary,no,284,yes,yes,telephone,15,may,65,5,-1,0,unknown,no,45-54,Divorciadxs,5,,
18862,51.0,services,single,secondary,no,513,yes,no,cellular,29,jul,331,2,-1,0,unknown,no,45-54,Divorciadxs,7,,
18863,28.0,management,single,tertiary,no,6551,no,no,cellular,23,sep,203,1,-1,0,unknown,yes,25-34,Millenials,9,,
18864,48.0,housemaid,married,tertiary,no,5473,no,no,cellular,24,feb,127,2,184,2,success,yes,45-54,Divorciadxs,2,,
18865,36.0,housemaid,married,primary,no,78,yes,no,telephone,30,jul,2692,9,-1,0,unknown,yes,35-44,Adultxs,7,,
18866,47.0,services,married,secondary,no,1717,no,no,cellular,20,aug,216,9,-1,0,unknown,no,45-54,Divorciadxs,8,,
18867,28.0,blue-collar,married,primary,no,-196,no,no,cellular,7,jul,209,1,-1,0,unknown,no,25-34,Millenials,7,,
18868,35.0,technician,married,tertiary,no,108,yes,no,cellular,31,jul,65,3,-1,0,unknown,no,35-44,Adultxs,7,,
18869,79.0,retired,married,secondary,no,723,no,no,telephone,9,sep,276,1,79,3,failure,yes,65+,Gen Z & Boomers,9,,
18870,35.0,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,1,-1,0,unknown,yes,35-44,Adultxs,6,,
18871,37.0,admin.,married,tertiary,no,0,yes,no,cellular,17,nov,65,2,119,1,failure,no,35-44,Adultxs,11,,
18872,50.0,technician,married,secondary,no,778,no,no,cellular,23,jul,16,1,-1,0,unknown,no,45-54,Divorciadxs,7,,
18873,21.0,student,single,unknown,no,200,no,no,unknown,1,jun,8,1,-1,0,unknown,no,18-24,Gen Z & Boomers,6,,
18874,41.0,unemployed,married,secondary,no,0,yes,yes,cellular,5,may,400,1,-1,0,unknown,yes,35-44,Adultxs,5,,
18875,50.0,management,married,tertiary,no,67,no,yes,unknown,20,jun,156,3,-1,0,unknown,no,45-54,Divorciadxs,6,,
18876,54.0,retired,divorced,primary,no,52,no,no,unknown,19,jun,184,3,-1,0,unknown,no,45-54,Divorciadxs,6,,
18877,42.0,retired,married,primary,no,0,yes,no,unknown,8,may,186,2,-1,0,unknown,no,35-44,Adultxs,5,,
18878,26.0,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,63,5,-1,0,unknown,no,25-34,Millenials,7,,
18879,29.0,management,married,tertiary,no,8103,no,no,cellular,28,may,473,3,-1,0,unknown,yes,25-34,Millenials,5,,
18880,32.0,management,single,tertiary,no,0,no,no,cellular,22,aug,148,2,-1,0,unknown,no,25-34,Millenials,8,,
18881,39.0,management,married,tertiary,no,1363,no,no,cellular,21,aug,294,3,-1,0,unknown,no,35-44,Adultxs,8,,
18882,39.0,technician,married,secondary,no,1587,yes,no,cellular,8,sep,108,2,98,3,success,yes,35-44,Adultxs,9,,
18883,51.0,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no,45-54,Divorciadxs,8,,
18884,26.0,services,single,primary,no,179,yes,yes,cellular,28,jul,333,4,-1,0,unknown,no,25-34,Millenials,7,,
18885,58.0,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown,no,55-64,Gen Z & Boomers,6,,
18886,39.0,blue-collar,married,secondary,no,62,yes,no,cellular,7,may,877,3,-1,0,unknown,yes,35-44,Adultxs,5,,
18887,40.0,blue-collar,single,unknown,no,29,no,no,telephone,7,jul,118,2,-1,0,unknown,no,35-44,Adultxs,7,,
18888,30.0,blue-collar,single,secondary,no,239,yes,no,unknown,23,may,785,1,-1,0,unknown,yes,25-34,Millenials,5,,
18889,55.0,admin.,divorced,secondary,no,1693,no,no,cellular,10,aug,247,1,102,3,success,no,55-64,Gen Z & Boomers,8,,
18890,43.0,management,married,tertiary,no,3518,no,no,cellular,28,dec,206,2,196,2,success,yes,35-44,Adultxs,12,,
18891,57.0,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,no,55-64,Gen Z & Boomers,11,,
18892,33.0,management,single,tertiary,no,87,no,no,cellular,12,aug,978,1,-1,0,unknown,yes,25-34,Millenials,8,,
18893,31.0,student,single,secondary,no,216,no,no,cellular,3,jun,138,1,-1,0,unknown,no,25-34,Millenials,6,,
18894,50.0,admin.,divorced,secondary,no,0,yes,no,unknown,20,jun,174,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
18895,22.0,student,single,secondary,no,107,no,no,cellular,14,apr,125,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,4,,
18896,31.0,management,single,tertiary,no,0,no,no,cellular,25,aug,191,5,-1,0,unknown,no,25-34,Millenials,8,,
18897,31.0,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,112,2,106,1,failure,yes,25-34,Millenials,3,,
18898,35.0,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,188,1,186,1,success,yes,35-44,Adultxs,11,,
18899,53.0,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,no,45-54,Divorciadxs,11,,
18900,70.0,retired,married,secondary,no,6422,no,no,cellular,10,mar,122,1,-1,0,unknown,yes,65+,Gen Z & Boomers,3,,
18901,46.0,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,yes,45-54,Divorciadxs,11,,
18902,61.0,retired,married,tertiary,no,32685,no,no,cellular,2,mar,1447,2,-1,0,unknown,yes,55-64,Gen Z & Boomers,3,,
18903,35.0,management,married,tertiary,no,991,yes,no,cellular,6,may,1489,3,-1,0,unknown,yes,35-44,Adultxs,5,,
18904,69.0,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure,yes,65+,Gen Z & Boomers,7,,
18905,37.0,management,married,tertiary,no,347,yes,no,cellular,22,jul,282,1,-1,0,unknown,no,35-44,Adultxs,7,,
18906,32.0,admin.,single,secondary,no,344,no,no,cellular,26,may,530,2,-1,0,unknown,yes,25-34,Millenials,5,,
18907,35.0,management,single,tertiary,no,837,no,no,cellular,4,aug,329,1,-1,0,unknown,no,35-44,Adultxs,8,,
18908,51.0,management,married,tertiary,no,346,no,no,cellular,12,feb,122,1,92,5,success,yes,45-54,Divorciadxs,2,,
18909,32.0,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,no,25-34,Millenials,6,,
18910,59.0,retired,married,primary,no,363,no,no,cellular,30,apr,400,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,4,,
18911,18.0,student,single,unknown,no,108,no,no,cellular,10,aug,167,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,8,,
18912,47.0,management,married,unknown,no,1128,no,no,cellular,28,jan,65,2,-1,0,unknown,no,45-54,Divorciadxs,1,,
18913,32.0,technician,single,tertiary,no,127,yes,no,cellular,27,aug,20,17,-1,0,unknown,no,25-34,Millenials,8,,
18914,33.0,management,married,tertiary,no,32,no,no,cellular,29,aug,27,7,-1,0,unknown,no,25-34,Millenials,8,,
18915,28.0,management,single,tertiary,no,1720,no,no,cellular,14,sep,230,1,91,4,success,yes,25-34,Millenials,9,,
18916,39.0,entrepreneur,married,secondary,no,0,no,no,cellular,21,nov,108,7,-1,0,unknown,no,35-44,Adultxs,11,,
18917,33.0,management,married,tertiary,no,644,no,no,cellular,11,aug,99,2,-1,0,unknown,no,25-34,Millenials,8,,
18918,40.0,admin.,married,tertiary,no,764,yes,no,unknown,17,nov,85,1,-1,0,unknown,yes,35-44,Adultxs,11,,
18919,34.0,technician,single,tertiary,no,9851,yes,no,cellular,20,nov,128,5,-1,0,unknown,no,25-34,Millenials,11,,
18920,40.0,technician,married,tertiary,no,206,no,no,cellular,23,apr,499,6,185,4,success,yes,35-44,Adultxs,4,,
18921,39.0,management,married,tertiary,no,285,yes,no,cellular,15,jul,838,3,-1,0,unknown,yes,35-44,Adultxs,7,,
18922,33.0,services,married,secondary,no,7,yes,no,unknown,20,may,217,1,-1,0,unknown,no,25-34,Millenials,5,,
18923,36.0,admin.,single,secondary,no,2556,yes,no,cellular,13,apr,342,1,-1,0,unknown,no,35-44,Adultxs,4,,
18924,37.0,management,single,tertiary,no,0,no,no,cellular,20,oct,107,1,258,3,other,no,35-44,Adultxs,10,,
18925,74.0,retired,married,primary,no,1413,no,no,cellular,25,feb,385,2,-1,0,unknown,yes,65+,Gen Z & Boomers,2,,
18926,31.0,management,single,tertiary,no,4718,yes,no,cellular,21,nov,536,1,-1,0,unknown,yes,25-34,Millenials,11,,
18927,28.0,unemployed,married,secondary,no,863,yes,yes,unknown,27,may,355,1,-1,0,unknown,no,25-34,Millenials,5,,
18928,34.0,admin.,married,secondary,no,641,yes,yes,unknown,16,may,467,1,-1,0,unknown,no,25-34,Millenials,5,,
18929,50.0,admin.,married,secondary,no,10250,yes,no,cellular,7,dec,254,3,385,2,other,yes,45-54,Divorciadxs,12,,
